Country,Country Code,Region,Date,Year,Number of MPs,Percent female MPs,Mean age,Median age,Percent MPs aged 30 or under,Percent MPs aged 35 or under,Percent MPs aged 40 or under,Percent MPs aged 41 to 60,Percent MPs aged 61 or over,Percent female MPs aged 30 or under,Percent female MPs aged 35 or under,Percent female MPs aged 40 or under,Percent female MPs aged 41 to 60,Percent female MPs aged 61 or over,Age Representation Index 30 or under (ARI 30),Age Representation Index 35 or under (ARI 35),Age Representation Index 40 or under (ARI 40),Age Representation Index 41 to 60 (ARI 41 to 60),Age Representation Index 61 or over (ARI 61 plus),Coverage MPs,Coverage Age,Coverage Gender
"Nepal","NPL","Asia","2014-01-22","2014","601","1.5","55.8","56","0","2.5","7.5","65","27.5","0","0","0","100","0","0","0.08","0.21","2.11","1.51","92","7","16"
"Netherlands","NLD","Western Europe","2012-09-20","2012","150","38.8","43.4","43","3.7","21","39.7","57.9","2.3","2.4","21","51.8","45.8","2.4","0.25","1.02","1.47","1.4","0.08","143","100","100"
"Netherlands","NLD","Western Europe","2017-03-23","2017","150","34.8","45.1","45","3.9","16.9","32.6","60.7","6.7","3.2","16.1","35.5","61.3","3.2","0.26","0.8","1.21","1.53","0.22","119","100","100"
"Netherlands","NLD","Western Europe","2021-03-17","2021","150","40","44.3","43","4","16.7","38.7","55.3","6","3.3","15","36.7","60","3.3","0.14","0.41","0.73","1.68","0.42","100","100","100"
"New Caledonia","NCL","Pacific","2014-01-02","2014","54","37.5","53.8","57","4.2","8.3","12.5","62.5","25","0","16.7","33.3","50","16.7","0.21","0.31","0.36","1.76","1.24","104","43","91"
"New Zealand","NZL","Pacific","2005-11-07","2005","120","32.6","50.8","51.5","0.8","5.6","14.3","73","12.7","0","5.6","16.7","73.8","9.5","0.05","0.24","0.46","1.91","0.54","108","98","100"
"New Zealand","NZL","Pacific","2008-12-08","2008","120","32.3","49.3","51","5.6","9.7","21.8","66.9","11.3","4.8","9.7","26.2","64.3","9.5","0.35","0.43","0.72","1.73","0.46","111","93","100"
"New Zealand","NZL","Pacific","2011-12-20","2011","120","34.4","49.2","50","2.5","11.5","19.7","66.4","13.9","2.3","11.5","25.6","69.8","4.7","0.15","0.51","0.67","1.7","0.55","107","55","100"
"New Zealand","NZL","Pacific","2014-10-20","2014","120","34.2","49","49","1.9","10.4","21.7","65.1","13.2","0","10.4","24.3","62.2","13.5","0.11","0.45","0.75","1.66","0.5","103","86","100"
"New Zealand","NZL","Pacific","2017-10-12","2017","120","39.2","47.7","48","2.1","12.4","23.7","66","10.3","2.8","5.6","22.2","72.2","5.6","0.12","0.52","0.79","1.72","0.38","104","78","100"
"Nigeria","NGA","Sub-Saharan Africa","2015-06-09","2015","360","4.1","49","49","0","0.7","9.4","87.7","2.9","0","0","0","100","0","0","0.03","0.29","2.99","0.15","103","37","38"
"North Macedonia","MKD","Eastern Europe","2014-05-10","2014","120","37","47.4","49","0","8.2","32.7","61.2","6.1","0","8.2","29.4","70.6","0","0","0.32","0.97","1.59","0.26","77","53","100"
"North Macedonia","MKD","Eastern Europe","2016-12-30","2016","120","33.3","46.7","46","1.9","0.6","30.8","62.5","6.7","2.6","12.8","30.8","66.7","2.6","0.11","0.38","0.92","1.6","0.28","100","87","86"
"North Macedonia","MKD","Eastern Europe","2020-07-15","2020","123","41.5","46.2","45","4.9","9.8","29.5","62.3","8.2","5.9","11.8","31.4","62.7","5.9","0.17","0.24","0.56","1.88","0.58","100","99.2","100"
"Norway","NOR","Western Europe","1945-12-04","1945","150","4.7","50.7","51","0","2","14","72.7","13.3","0","2","14.3","85.7","0","0","0.06","0.3","4.11","0.7","100","100","100"
"Norway","NOR","Western Europe","1950-01-11","1950","150","4.7","54.1","54","0","0","4","72.7","23.3","0","0","0","85.7","14.3","0","0","0.09","4.11","1.23","100","100","100"
"Norway","NOR","Western Europe","1954-01-11","1954","150","4.7","54.3","54.5","0","1.3","6","66.7","27.3","0","1.3","0","71.4","28.6","0","0.04","0.14","3.63","1.31","100","100","100"
"Norway","NOR","Western Europe","1958-01-11","1958","150","6.7","54","55","2","3.3","6.7","70","23.3","0","3.3","0","90","10","0.1","0.11","0.17","3.74","1.01","100","100","100"
"Norway","NOR","Western Europe","1961-10-01","1961","150","8.7","53.8","55","0","4","6.7","73.3","20","0","4","0","100","0","0","0.14","0.17","3.92","0.87","100","100","100"
"Norway","NOR","Western Europe","1965-10-01","1965","150","8","52.2","52.5","0","2.7","10.7","69.3","20","0","2.7","8.3","83.3","8.3","0","0.09","0.28","3.74","0.82","100","100","100"
"Norway","NOR","Western Europe","1969-10-01","1969","150","9.3","49","49","2.7","6","14.7","76","9.3","0","6","14.3","64.3","21.4","0.11","0.18","0.37","4.37","0.36","100","100","100"
"Norway","NOR","Western Europe","1973-10-01","1973","155","16.1","48.9","50","1.9","5.2","14.8","78.1","7.1","0","5.2","16","80","4","0.07","0.15","0.36","4.94","0.27","100","100","100"
"Norway","NOR","Western Europe","1977-10-01","1977","155","23.9","48.4","50","3.2","7.7","20","71.6","8.4","2.7","7.7","32.4","64.9","2.7","0.12","0.22","0.48","4.53","0.31","100","100","100"
"Norway","NOR","Western Europe","1981-10-01","1981","155","25.8","47.9","48","3.2","9.7","20.7","71.6","7.7","5","9.7","27.5","65","7.5","0.13","0.27","0.47","5.01","0.28","100","100","100"
"Norway","NOR","Western Europe","1985-10-01","1985","157","34.4","47.6","47","1.9","8.3","19.1","75.2","5.7","0","8.3","18.5","79.6","1.9","0.08","0.24","0.43","5.53","0.2","100","100","100"
"Norway","NOR","Western Europe","1989-10-01","1989","165","35.8","46.6","48","7.9","12.1","20","74.6","5.5","6.8","12.1","18.6","76.3","5.1","0.33","0.36","0.46","5.19","0.2","100","100","100"
"Norway","NOR","Western Europe","1993-10-01","1993","165","39.4","45.8","47","9.7","14.6","26.1","71.5","2.4","10.8","14.6","29.2","70.8","0","0.53","0.57","0.79","2.11","0.09","100","100","100"
"Norway","NOR","Western Europe","1997-10-01","1997","165","36.4","47","48","4.2","12.7","23","73.3","3.6","6.7","12.7","23.3","76.7","0","0.25","0.52","0.72","2.04","0.14","100","100","100"
"Norway","NOR","Western Europe","2001-10-01","2001","165","36.4","46.7","49","9.1","15.8","25.5","70.3","4.2","13.3","15.8","35","65","0","0.59","0.68","0.83","1.87","0.16","100","100","100"
"Norway","NOR","Western Europe","2005-10-01","2005","169","37.9","46.3","47","9.5","17.8","30.8","63.3","5.9","10.9","17.8","34.4","60.9","4.7","0.65","0.81","1.04","1.63","0.22","100","100","100"
"Norway","NOR","Western Europe","2009-10-01","2009","169","39.6","46.2","48","6.5","16.6","32","62.1","5.9","7.5","16.6","31.3","64.2","4.5","0.43","0.76","1.1","1.58","0.22","100","100","100"
"Norway","NOR","Western Europe","2013-10-01","2013","169","39.6","46.4","48","11.2","20.1","29.6","63.3","7.1","10.5","20.1","26.9","65.7","7.5","0.7","0.89","1.01","1.63","0.26","100","100","100"
"Norway","NOR","Western Europe","2017-10-01","2017","169","40.8","46.1","47","11.2","21.3","33.7","53.9","12.4","10.1","21.7","33.3","55.1","11.6","0.7","0.93","1.15","1.4","0.44","100","100","100"
"Pakistan","PAK","Asia","2013-06-01","2013","342","20.1","52","53","2.4","7.6","19.2","52","28.8","0","0","18.8","68.8","12.5","0.11","0.27","0.57","1.72","1.53","103","71","100"
"Panama","PAN","South and Central America","2014-07-01","2014","71","17.3","50.5","50.5","0","0","0","100","0","0","0","0","100","0","0","0","0","2.91","0","116","3","99"
"Papua New Guinea","PNG","Pacific","2012-08-03","2012","109","2.7","48.7","49","1.6","3.3","14.8","73.8","11.5","0","0","0","100","0","0.08","0.11","0.42","2.39","0.63","102","55","97"
"Peru","PER","South and Central America","2011-07-27","2011","130","23.6","50.4","50.5","2.3","9.1","18.2","64.8","17.1","0","14.3","28.6","61.9","9.5","0.11","0.31","0.51","2","0.91","98","69","100"
"Philippines","PHL","Asia","2013-07-22","2013","304","24.4","53.9","52","0","4.4","18.7","49.5","31.9","0","4.4","18.2","50","31.8","0","0.15","0.52","1.59","1.75","97","31","91"
"Philippines","PHL","Asia","2016-07-25","2016","304","16.5","56.7","53","0","1.3","12","46.7","41.3","0","0","9.1","36.4","54.6","0","0.05","0.34","1.48","2.26","100","25","59"
"Poland","POL","Eastern Europe","1991-11-25","1991","460","9.5","43.1","43","8.9","21.4","39.1","55.5","5.4","2.3","21.4","18.2","72.7","9.1","0.54","0.87","1.18","1.54","0.22","101","100","100"
"Poland","POL","Eastern Europe","1993-09-19","1993","460","12.8","45.1","45","3.8","12.8","31.7","62.7","5.7","3.3","12.8","23","72.1","4.9","0.23","0.53","0.97","1.73","0.24","104","100","100"
"Poland","POL","Eastern Europe","1997-10-20","1997","460","13.3","46.4","46","3.3","11","25.1","69.3","5.6","10.9","11","20.3","73.4","6.3","0.19","0.45","0.78","1.88","0.24","105","100","100"
"Poland","POL","Eastern Europe","2001-10-19","2001","460","20.7","48.2","49","3.1","8","16.6","77.9","5.5","4","8","14.9","79.2","5.9","0.16","0.31","0.51","2.06","0.24","106","100","100"
"Poland","POL","Eastern Europe","2005-10-19","2005","460","20.3","46.5","47","6.5","13.4","23.6","71.1","5.2","5.2","13.4","15.5","77.3","7.2","0.33","0.49","0.71","1.88","0.23","104","100","100"
"Poland","POL","Eastern Europe","2007-11-05","2007","460","20.4","47.3","48","5.4","13.9","23.5","68.7","7.9","2.8","13.9","17","75.5","7.6","0.27","0.51","0.69","1.8","0.35","113","100","100"
"Poland","POL","Eastern Europe","2011-11-08","2011","460","24.6","48.6","50","3.7","11.8","24.2","63.8","12","0.8","11.8","13.4","68.5","18.1","0.2","0.45","0.71","1.66","0.49","112","100","100"
"Poland","POL","Eastern Europe","2015-11-12","2015","460","27.8","49.7","51","4.7","12.1","22.5","59.5","18","4.6","10.7","21.4","58.8","19.9","0.3","0.5","0.69","1.52","0.65","103","100","100"
"Poland","POL","Eastern Europe","2019-10-13","2019","460","28.3","50.2","51","4.6","11.5","23","55.4","21.5","3.1","10.8","19.2","59.2","21.5","0.16","0.28","0.44","1.68","1.53","100","100","100"
"Portugal","PRT","Western Europe","1980-11-13","1980","250","2.9","42.1","40","10.9","29.1","53.1","39.4","7.4","0","29.1","69.2","30.8","0","0.41","0.82","1.21","2.24","0.32","180","39","36"
"Portugal","PRT","Western Europe","1983-05-31","1983","250","2.6","42.5","40","10.6","29.2","52.3","39.2","8.5","8.3","29.2","66.7","33.3","0","0.4","0.82","1.18","2.3","0.36","184","43","38"
"Portugal","PRT","Western Europe","1985-11-04","1985","250","2.4","44.2","43","9.9","20.7","39.4","52.1","8.5","0","20.7","60","40","0","0.38","0.58","0.89","3.11","0.35","168","51","48"
"Portugal","PRT","Western Europe","1987-08-13","1987","250","5.7","43.5","42","11","21.6","44.3","46.2","9.5","0","21.6","54.2","41.7","4.2","0.43","0.62","1.01","2.79","0.38","168","63","57"
"Portugal","PRT","Western Europe","1991-11-04","1991","230","10.1","43.8","43","10.1","21","35.7","58.5","5.8","14.3","21","31.4","68.6","0","0.55","0.82","1.11","1.65","0.23","151","100","97"
"Portugal","PRT","Western Europe","1995-10-27","1995","230","14.6","43.7","44","10.8","19.9","34.4","62.1","3.6","15.1","19.9","35.9","62.3","1.9","0.57","0.76","1.04","1.77","0.14","157","100","99"
"Portugal","PRT","Western Europe","1999-10-25","1999","230","18.5","45.1","46","10.8","18","28.8","68.1","3.1","12.1","18","25.9","70.7","3.5","0.56","0.68","0.86","1.94","0.12","143","98","100"
"Portugal","PRT","Western Europe","2002-04-05","2002","230","19.8","46.2","46","8.5","17","30.7","62","7.3","11.1","17","25.4","68.3","6.4","0.46","0.65","0.92","1.75","0.27","147","97","100"
"Portugal","PRT","Western Europe","2005-03-10","2005","230","24.7","46.2","47","7.8","17.8","29.7","62.1","8.2","9.4","17.8","35.3","58.8","5.9","0.46","0.7","0.91","1.72","0.3","153","97","100"
"Portugal","PRT","Western Europe","2009-10-15","2009","230","29.2","47","47","6.2","16.5","30","58.1","11.9","6.6","16.5","34.2","55.3","10.5","0.4","0.7","0.95","1.55","0.42","113","100","100"
"Portugal","PRT","Western Europe","2011-06-20","2011","230","31.3","45.7","46","7.4","19.6","34","57.4","8.7","8.3","19.6","39.2","52.6","8.3","0.51","0.88","1.11","1.51","0.3","136","100","100"
"Portugal","PRT","Western Europe","2015-10-23","2015","230","35.6","47.2","47","6.4","14.8","28","58.9","13.1","8.5","16","31.1","58.5","10.4","0.48","0.74","0.99","1.49","0.43","130","100","96"
"Portugal","PRT","Western Europe","2019-10-25","2019","230","39.1","47.8","48","6.5","16.1","30.4","54.4","15.2","5.6","15.6","30","62.2","7.8","0.22","0.39","0.58","1.64","1.08","100","100","100"
"Portugal","PRT","Western Europe","2022-01-30","2022","230","36.9","49.7","50","4.8","10","22.2","60.4","17.4","4.7","9.4","18.8","67.1","14.1","0.16","0.24","0.42","1.83","1.23","100","100","100"
"Puerto Rico","PRI","South and Central America","2012-01-02","2012","51","15.1","46.2","45.5","5.3","13.2","34.2","55.3","10.5","0","13.2","40","60","0","0.32","0.58","1.17","1.47","0.37","104","72","100"
"Puerto Rico","PRI","South and Central America","2017-01-02","2017","51","13.7","48.8","47","0","7.4","14.8","74.1","11.1","0","0","20","80","0","0","0.33","0.52","1.97","0.36","100","53","100"
"Romania","ROU","Eastern Europe","2012-12-12","2012","329","12.7","46.9","46","2.2","15.6","30","60.2","9.8","5.7","15.6","41.5","56.6","1.9","0.13","0.62","0.89","1.57","0.38","127","100","100"
"Romania","ROU","Eastern Europe","2016-12-20","2016","329","21.1","45.5","45","5.8","17.8","35.1","55.6","9.4","8.3","19.4","41.7","55.6","2.8","0.39","0.79","1.12","1.39","0.34","104","100","100"
"Italy","ITA","Western Europe","2022-09-25","2022","400","32","49.5","49","1.8","6.8","18.5","67.3","14.3","3.1","10.9","26.6","63.3","10.2","0.06","0.16","0.35","2.05","1.01","100","100","100"
"Russia","RUS","Eastern Europe","2011-12-21","2011","450","14.1","50.5","50","4","11.3","19.6","60.2","20.3","6.9","11.3","19","63.8","17.2","0.21","0.43","0.58","1.5","0.86","104","85","100"
"Russia","RUS","Eastern Europe","2016-10-05","2016","450","15.7","52.4","52","1.5","5.8","14.8","60.8","24.3","1.4","7","16.9","57.8","25.4","0.1","0.24","0.47","1.48","0.92","100","100","100"
"Rwanda","RWA","Sub-Saharan Africa","2018-09-03","2018","80","61.3","48.3","48","1.3","5","12.5","80","7.5","4.1","8.2","31.3","66.7","2.1","0.04","0.12","0.24","2.43","0.53","100","100","100"
"Samoa","WSM","Pacific","2011-03-18","2011","49","4.1","66","66","0","0","0","0","100","0","0","0","0","0","0","0","0","0","5.11","100","6","35"
"Samoa","WSM","Pacific","2016-03-16","2016","49","4","71","71","0","0","0","0","100","0","0","0","0","0","0","0","0","0","5.15","102","4","18"
"San Marino","SMR","Western Europe","2012-12-26","2012","60","12.7","43.5","41","11.1","19.1","49.2","44.4","6.4","0","19.1","12.5","87.5","0","0.92","1.04","1.92","1.06","0.22","105","100","67"
"San Marino","SMR","Western Europe","2016-11-20","2016","60","4.8","43.4","42","11.1","27","42.9","49.2","7.9","33.3","33.3","33.3","66.7","0","0.87","1.48","1.72","1.17","0.26","105","100","43"
"Senegal","SEN","Sub-Saharan Africa","2012-07-30","2012","150","2","59.5","57.5","0","0","7","50","42.9","0","0","0","66.7","33.3","0","0","0.21","1.76","2.29","100","9","10"
"Serbia","SRB","Eastern Europe","2014-05-16","2014","250","19.1","48.3","48","4.4","15.9","30","54.8","15.5","6.3","15.9","43.8","41.7","14.6","0.29","0.72","1.02","1.36","0.53","101","100","58"
"Serbia","SRB","Eastern Europe","2016-06-03","2016","250","35.3","49.3","48.5","3.1","13.6","26","54.6","19.2","5.9","20.8","34.7","52.5","12.9","0.22","0.63","0.91","1.36","0.64","114","100","100"
"Seychelles","SYC","Sub-Saharan Africa","2011-10-11","2011","31","0","41","41.5","16.1","29","48","54.8","0","0","0","0","0","0","0.84","1.03","1.3","1.5","0","103","97","0"
"Seychelles","SYC","Sub-Saharan Africa","2020-10-24","2020","35","22.9","47.3","46","3","12.1","24.2","69.7","6.1","0","14.3","14.3","85.7","0","0.1","0.29","0.46","2.11","0.43","100","94.3","100"
"Singapore","SGP","Asia","1965-12-08","1965","51","2","40","42","15","31","38","62","0","0","31","0","0","0","0.4","0.62","0.63","4.5","0","125","20","22"
"Singapore","SGP","Asia","1968-05-06","1968","58","0","43.9","45","0","15","38","62","0","0","15","0","0","0","0","0.3","0.63","4.57","0","110","20","20"
"Singapore","SGP","Asia","1972-10-12","1972","65","0","47","48.5","0","14","21","79","0","0","14","0","0","0","0","0.27","0.34","6.11","0","100","22","22"
"Singapore","SGP","Asia","1977-02-07","1977","69","0","48.6","48","5","5","32","53","16","0","5","0","0","0","0.12","0.09","0.51","4.27","1.43","113","24","24"
"Singapore","SGP","Asia","1981-02-03","1981","75","0","48.7","45","0","13","17","70","13","0","13","0","0","0","0","0.24","0.27","5.66","1.19","101","30","33"
"Singapore","SGP","Asia","1985-02-25","1985","79","3","47.4","46","0","8","31","58","12","0","8","50","50","0","0","0.16","0.49","4.61","1.07","100","33","37"
"Singapore","SGP","Asia","1989-01-09","1989","81","4","46","43","3","10","29","61","10","0","10","33","67","0","0.09","0.2","0.46","4.71","0.88","104","37","44"
"Singapore","SGP","Asia","1992-01-06","1992","81","1","46.3","45","0","6","31","63","6","0","6","0","100","0","0","0.17","0.69","2.14","0.4","112","38","44"
"Singapore","SGP","Asia","1997-05-26","1997","83","4","47.9","47","0","2","17","74","9","0","2","33","67","0","0","0.06","0.4","2.25","0.57","119","46","54"
"Singapore","SGP","Asia","2002-03-25","2002","84","11","48.3","48","2","3","13","78","10","9","3","36","64","0","0.09","0.1","0.33","2.21","0.6","123","61","68"
"Singapore","SGP","Asia","2006-11-02","2006","84","26","47.8","47","4","6","19","75","6","9","6","32","68","0","0.19","0.2","0.48","2.09","0.37","123","82","100"
"Singapore","SGP","Asia","2011-10-10","2011","87","25","47.5","48","2","11","20","75","5","4","11","22","78","0","0.1","0.37","0.52","2.01","0.29","126","83","99"
"Singapore","SGP","Asia","2016-01-15","2016","89","24","49.7","50","0","2","18","70","12","0","5","27","64","9","0","0.07","0.49","1.82","0.6","116","88","99"
"Slovakia","SVK","Eastern Europe","1998-09-26","1998","150","13.3","47.2","47","6.1","11.4","20.9","77.6","4.3","13.6","11.4","25.4","78","0","0.31","0.43","0.62","2.14","0.19","305","97","100"
"Slovakia","SVK","Eastern Europe","2002-09-22","2002","150","16.2","46.1","47","6.5","10","22","73.5","4.5","21.3","10","42.6","48.9","8.5","0.32","0.36","0.64","1.99","0.21","194","100","100"
"Slovakia","SVK","Eastern Europe","2006-06-17","2006","150","16.7","48.4","49","2.6","8.8","17.2","76.2","6.6","2.6","8.8","5.3","92.1","2.6","0.14","0.32","0.49","2.02","0.3","151","100","100"
"Slovakia","SVK","Eastern Europe","2010-06-13","2010","150","17.4","47","48","3.6","12.8","26.7","66.7","6.7","2.9","12.8","29.4","64.7","5.9","0.2","0.48","0.77","1.74","0.29","130","100","100"
"Slovakia","SVK","Eastern Europe","2012-03-11","2012","150","17.5","48.4","49","1.7","9","24.3","66.1","9.6","0","9","22.6","67.7","9.7","0.1","0.35","0.72","1.69","0.4","118","100","100"
"Slovakia","SVK","Eastern Europe","2016-03-23","2016","150","13.3","48.3","47","1.8","9.1","25.5","59.4","15.2","0","13.6","27.3","68.2","4.6","0.12","0.39","0.8","1.46","0.56","110","100","71"
"Slovakia","SVK","Eastern Europe","2020-02-29","2020","150","20","48.3","46","6.7","12.7","27.3","55.3","17.3","6.7","10","23.3","63.3","13.3","0.23","0.31","0.52","1.67","1.22","100","100","100"
"Slovenia","SVN","Eastern Europe","2014-08-01","2014","90","36.6","47.7","49","7.5","17.2","26.9","62.4","10.8","2.9","17.2","26.5","58.8","14.7","0.55","0.82","0.94","1.52","0.36","103","100","100"
"Slovenia","SVN","Eastern Europe","2018-06-03","2018","90","28.9","47.9","48","6.7","13.3","26.7","60","13.3","10","15","30","65","5","0.2","0.3","0.5","1.8","0.9","100","83","100"
"Solomon Islands","SLB","Pacific","2014-12-09","2014","50","3.9","49.8","49","0","2.6","2.6","89.7","7.7","0","0","0","100","0","0","0.09","0.07","3.03","0.42","102","76","86"
"Somalia","SOM","Sub-Saharan Africa","2012-08-20","2012","275","1.5","57.9","60","0","0","0","50","50","0","0","0","0","100","0","0","0","1.65","2.75","74","5","10"
"South Africa","ZAF","Sub-Saharan Africa","2014-05-21","2014","400","39.2","53.3","55","5","10.7","13","60.3","26.5","0","5.4","5.4","67.6","27","0.21","0.33","0.33","1.98","1.36","126","24","95"
"South Korea","KOR","Asia","2012-05-30","2012","300","16.1","54.4","55","0","1","3","76.9","20.4","0","1","6.3","83.3","10.4","0","0.04","0.08","1.87","0.96","100","100","94"
"South Korea","KOR","Asia","2016-05-30","2016","300","16.8","56.3","56","0","0.7","1","71.3","27.7","2","3.9","3.9","74.5","21.6","0.02","0.03","0.03","1.67","1.15","101","100","93"
"South Korea","KOR","Asia","2020-04-15","2020","300","18.5","55.7","57","1","2","4.4","72.4","23.2","4.6","7.3","12.7","67.3","20","0.03","0.05","0.08","2.20","1.65","99","100","100"
"Spain","ESP","Western Europe","2011-12-13","2011","350","38.5","49.5","50","2","9.9","18","70.1","12.2","2.4","9.9","28.2","64.5","7.3","0.15","0.45","0.57","1.8","0.44","113","87","100"
"Spain","ESP","Western Europe","2016-01-13","2016","350","39.6","48.5","49","3.1","10.8","22.7","67.5","10","5.8","13","25.2","65.5","9.4","0.26","0.59","0.84","1.6","0.34","100","100","100"
"Sri Lanka","LKA","Asia","2015-09-01","2015","225","6.1","52.4","52","1.9","6.5","12","65.4","22.4","7.7","7.7","7.7","84.6","7.7","0.11","0.25","0.36","1.76","1.03","101","94","100"
"Sri Lanka","LKA","Asia","2020-08-05","2020","225","5.3","53.3","52","1.8","4.1","11.8","62.9","25.3","0","0","0","91.7","8.3","0","0","0","0.02","0.02","100","98.2","100"
"Saint Kitts and Nevis","KNA","South and Central America","1984-01-02","1984","15","10","77","77","0","0","0","0","100","0","0","0","0","0","0","0","0","0","3.99","67","10","20"
"Saint Kitts and Nevis","KNA","South and Central America","1989-01-02","1989","15","9.1","38","38","0","0","100","0","0","0","0","0","0","0","0","0","2.77","0","0","73","18","36"
"Saint Kitts and Nevis","KNA","South and Central America","1993-01-02","1993","15","9.1","37.7","40","33.3","33.3","66.7","33.3","0","0","33.3","0","0","0","1.53","1.1","1.79","1.29","0","73","27","45"
"Saint Kitts and Nevis","KNA","South and Central America","1995-01-02","1995","15","0","39.7","42","0","33.3","33.3","66.7","0","0","33.3","0","0","0","0","1.12","0.89","2.5","0","73","27","36"
"Saint Kitts and Nevis","KNA","South and Central America","2000-01-02","2000","15","0","44.7","47","0","0","33.3","66.7","0","0","0","0","0","0","0","0","0.9","2.22","0","73","27","45"
"Saint Kitts and Nevis","KNA","South and Central America","2004-10-26","2004","15","0","44.5","45.5","0","25","50","50","0","0","25","0","0","0","0","0.89","1.39","1.5","0","73","36","55"
"Saint Kitts and Nevis","KNA","South and Central America","2010-03-10","2010","15","9.1","52.7","57","0","0","14.3","57.1","28.6","0","0","0","100","0","0","0","0.41","1.54","1.57","73","64","82"
"Saint Kitts and Nevis","KNA","South and Central America","2015-05-14","2015","15","9.1","54.1","51","0","11","11.1","44.4","44.4","0","0","0","0","100","0","0.43","0.33","1.13","2.28","73","82","100"
"Saint Lucia","LCA","South and Central America","2007-01-09","2007","17","5.9","49.3","49","0","0","10","80","10","0","0","0","0","0","0","0","0.28","2.47","0.5","100","59","100"
"Saint Lucia","LCA","South and Central America","2001-05-12","2001","17","17.7","54.8","54.5","0","0","0","66.7","33.3","0","0","0","0","0","0","0","0","1.9","1.63","100","35","82"
"Saint Lucia","LCA","South and Central America","2016-06-06","2016","17","11.8","55.5","57","0","0","0","83.3","16.7","0","0","0","100","0","0","0","0","2.22","0.75","100","35","71"
"Saint Pierre and Miquelon","SPM","North America","2006-03-19","2006","23","5.3","46","42","0","33.3","33.3","33.3","33.3","0","33.3","0","100","0","0","1.67","1.13","0.8","1.33","83","16","16"
"Saint Pierre and Miquelon","SPM","North America","2012-03-18","2012","23","5","43.5","43.5","0","0","50","50","0","0","0","0","100","0","0","0","2.14","1.09","0","87","10","10"
"Saint Pierre and Miquelon","SPM","North America","2017-03-19","2017","23","0","44","44","0","0","0","100","0","0","0","0","0","0","0","0","0","2.17","0","83","5","5"
"Suriname","SUR","South and Central America","2010-01-02","2010","51","13.7","53.3","53","0","8.3","8.3","58.3","33.3","0","8.3","0","50","50","0","0.28","0.22","1.77","1.92","100","24","100"
"Suriname","SUR","South and Central America","2015-06-30","2015","51","25","54","55.5","0","8.3","16.7","58.3","25","0","0","0","0","100","0","0.28","0.46","1.66","1.43","118","20","100"
"Sweden","SWE","Western Europe","1976-10-04","1976","349","23.3","44.3","45","4","15.3","32","67.3","0.7","0","15.3","22.9","77.1","0","0.15","0.43","0.74","3.87","0.03","43","100","100"
"Sweden","SWE","Western Europe","1979-10-01","1979","349","29.3","46.2","46","4.1","9.4","26.4","70.3","3.3","0","9.4","27.8","69.4","2.8","0.16","0.26","0.6","4.22","0.14","70","100","100"
"Sweden","SWE","Western Europe","1982-10-04","1982","349","30.9","47.5","48","3.8","8.6","20.4","75.8","3.8","7.2","8.6","24.7","72.2","3.1","0.16","0.24","0.46","4.73","0.16","90","100","100"
"Sweden","SWE","Western Europe","1985-09-30","1985","349","33.2","49.8","49","1.2","4.6","11.8","76.7","11.5","2.8","4.6","13.9","77.1","9","0.05","0.13","0.26","4.91","0.47","124","100","100"
"Sweden","SWE","Western Europe","1988-10-03","1988","349","33.2","50.2","51","1.4","4.6","11.9","78.4","9.8","1.2","4.6","12.2","79.7","8.1","0.06","0.14","0.27","5.07","0.39","126","100","100"
"Sweden","SWE","Western Europe","1991-09-30","1991","349","35.3","49.6","50","3.3","7.4","14.1","77.5","8.5","2.9","7.4","12.3","83","4.7","0.2","0.32","0.47","2.16","0.3","139","100","100"
"Sweden","SWE","Western Europe","1994-10-03","1994","349","46","47.2","48","8.1","13.1","21.2","73.7","5.2","10","13.1","23.9","71.1","5","0.5","0.57","0.71","2","0.18","149","100","100"
"Sweden","SWE","Western Europe","1998-10-05","1998","349","46.3","48.3","50","6","12.7","21.8","70.2","8","6.7","12.7","23.6","68.3","8.2","0.4","0.57","0.75","1.82","0.28","129","100","100"
"Sweden","SWE","Western Europe","2002-09-30","2002","349","45.8","47.1","49","9","19.5","29.4","62.6","8","9.4","19.5","28.1","66.4","5.5","0.62","0.92","1.03","1.62","0.28","147","100","100"
"Sweden","SWE","Western Europe","2006-10-02","2006","349","47.4","46","46","9","20.9","34.5","56","9.5","11","20.9","34.7","57.5","7.9","0.61","0.99","1.23","1.45","0.32","154","100","100"
"Sweden","SWE","Western Europe","2010-10-04","2010","349","44.4","45","45.5","11.1","22.8","37.3","54.2","8.5","9.8","22.8","36.7","58.4","4.9","0.71","1.05","1.31","1.43","0.28","158","100","100"
"Sweden","SWE","Western Europe","2014-09-29","2014","349","46.2","44.2","44","15.2","28.5","40.1","52.1","7.9","16.3","28.5","39.4","56.4","4.3","0.96","1.29","1.42","1.39","0.25","175","100","100"
"Sweden","SWE","Western Europe","2018-09-24","2018","349","46.7","44.8","45","11.9","24.2","37.5","54.7","7.8","14.3","24.4","36.9","54.2","8.9","0.79","1.12","1.34","1.48","0.24","103","100","100"
"Switzerland","CHE","Western Europe","1963-12-02","1963","200","0","52.5","53","0","2.6","8.8","72.7","18.5","0","2.6","0","0","0","0","0.07","0.19","3.84","1.12","114","100","100"
